next.keys,next.rt,participant,session,date,expName,frameRate,
space,1.0370990509400144,,001,2018_Oct_17_2205,pyns_exp2,59.930253686193204,
space,0.3026853050105274,,001,2018_Oct_17_2205,pyns_exp2,59.930253686193204,
