next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.41943869506940246,,001,2018_Oct_17_2241,pyns_exp2,59.95597358155803,
space,0.3186972039984539,,001,2018_Oct_17_2241,pyns_exp2,59.95597358155803,
