next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.8707422979641706,,001,2018_Oct_18_1033,pyns_exp2,59.99229216792811,
space,0.6040539559908211,,001,2018_Oct_18_1033,pyns_exp2,59.99229216792811,
