next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.3868068109732121,,001,2018_Oct_17_1828,pyns_exp2,59.98273453319202,
space,0.45361783006228507,,001,2018_Oct_17_1828,pyns_exp2,59.98273453319202,
