next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.7044428919907659,,001,2018_Oct_17_2146,pyns_exp2,59.964931194090994,
space,0.37017135589849204,,001,2018_Oct_17_2146,pyns_exp2,59.964931194090994,
