next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.703943561995402,,001,2018_Oct_17_1719,pyns_exp2,59.93652135392045,
space,1.0040614058962092,,001,2018_Oct_17_1719,pyns_exp2,59.93652135392045,
