next.keys,next.rt,participant,session,date,expName,frameRate,
space,1.3863436979008839,,001,2018_Oct_17_2212,pyns_exp2,60.04475963391165,
space,0.4199236809508875,,001,2018_Oct_17_2212,pyns_exp2,60.04475963391165,
