next.keys,next.rt,participant,session,date,expName,frameRate,
space,1.6935349530540407,,001,2018_Oct_17_1707,pyns_exp2,59.94767814743721,
space,1.2190301240189,,001,2018_Oct_17_1707,pyns_exp2,59.94767814743721,
