next.keys,next.rt,participant,session,date,expName,frameRate,
space,1.7381397320423275,,001,2018_Oct_17_1423,pyns_exp2,59.723312385111925,
space,0.2552207800326869,,001,2018_Oct_17_1423,pyns_exp2,59.723312385111925,
