next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.6827797080622986,,001,2018_Oct_17_2226,pyns_exp2,59.982768376614125,
space,0.2862742580473423,,001,2018_Oct_17_2226,pyns_exp2,59.982768376614125,
