next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.5861951719271019,,001,2018_Oct_17_2211,pyns_exp2,60.108613046240656,
space,0.35252566903363913,,001,2018_Oct_17_2211,pyns_exp2,60.108613046240656,
