next.keys,next.rt,participant,session,date,expName,frameRate,
space,1.0700232270173728,,001,2018_Oct_18_1046,pyns_exp2,59.84574829725654,
space,0.320765214972198,,001,2018_Oct_18_1046,pyns_exp2,59.84574829725654,
