next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.2534064579522237,,001,2018_Oct_17_2156,pyns_exp2,60.24281323574112,
space,0.3032647429499775,,001,2018_Oct_17_2156,pyns_exp2,60.24281323574112,
