next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.7073118900880218,,001,2018_Oct_17_1632,pyns_exp2,59.96873580502948,
space,0.28715976199600846,,001,2018_Oct_17_1632,pyns_exp2,59.96873580502948,
