next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.6337078030919656,,001,2018_Oct_17_1558,pyns_exp2,59.874198708440545,
space,0.23728634102735668,,001,2018_Oct_17_1558,pyns_exp2,59.874198708440545,
