5.1030 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
19.7166 	EXP 	whitesquare: autoDraw = False
19.7174 	DATA 	wsqS
19.7329 	EXP 	whitesquare: autoDraw = True
19.7329 	EXP 	whitesquare: autoDraw = False
19.7337 	DATA 	wsqS
19.7500 	EXP 	whitesquare: autoDraw = True
19.7500 	EXP 	whitesquare: autoDraw = False
19.7508 	DATA 	wsqS
19.7665 	EXP 	whitesquare: autoDraw = True
19.7665 	EXP 	whitesquare: autoDraw = False
19.7672 	DATA 	wsqS
19.7834 	EXP 	whitesquare: autoDraw = True
19.7834 	EXP 	whitesquare: autoDraw = False
19.7842 	DATA 	wsqS
19.7996 	EXP 	whitesquare: autoDraw = True
19.7996 	EXP 	whitesquare: autoDraw = False
19.8003 	DATA 	wsqS
19.8169 	EXP 	whitesquare: autoDraw = True
19.8169 	EXP 	whitesquare: autoDraw = False
19.8177 	DATA 	wsqS
19.8329 	EXP 	whitesquare: autoDraw = True
19.8329 	EXP 	whitesquare: autoDraw = False
19.8337 	DATA 	wsqS
19.8500 	EXP 	whitesquare: autoDraw = True
19.8500 	EXP 	whitesquare: autoDraw = False
19.8507 	DATA 	wsqS
19.8663 	EXP 	whitesquare: autoDraw = True
19.8663 	EXP 	whitesquare: autoDraw = False
19.8671 	DATA 	wsqS
19.8834 	EXP 	whitesquare: autoDraw = True
19.8834 	EXP 	whitesquare: autoDraw = False
19.8841 	DATA 	wsqS
19.8997 	EXP 	whitesquare: autoDraw = True
19.8997 	EXP 	whitesquare: autoDraw = False
19.9005 	DATA 	wsqS
19.9167 	EXP 	whitesquare: autoDraw = True
19.9167 	EXP 	whitesquare: autoDraw = False
19.9175 	DATA 	wsqS
19.9330 	EXP 	whitesquare: autoDraw = True
19.9330 	EXP 	whitesquare: autoDraw = False
19.9338 	DATA 	wsqS
19.9503 	EXP 	whitesquare: autoDraw = True
19.9503 	EXP 	whitesquare: autoDraw = False
19.9509 	DATA 	wsqS
19.9663 	EXP 	whitesquare: autoDraw = True
19.9663 	EXP 	whitesquare: autoDraw = False
19.9672 	DATA 	wsqS
19.9834 	EXP 	whitesquare: autoDraw = True
19.9834 	EXP 	whitesquare: autoDraw = False
19.9843 	DATA 	wsqS
19.9997 	EXP 	whitesquare: autoDraw = True
19.9997 	EXP 	whitesquare: autoDraw = False
20.0004 	DATA 	wsqS
20.0168 	EXP 	whitesquare: autoDraw = True
20.0168 	EXP 	whitesquare: autoDraw = False
20.0176 	DATA 	wsqS
20.0331 	EXP 	whitesquare: autoDraw = True
20.0331 	EXP 	whitesquare: autoDraw = False
20.0338 	DATA 	wsqS
20.0501 	EXP 	whitesquare: autoDraw = True
20.0501 	EXP 	whitesquare: autoDraw = False
20.0509 	DATA 	wsqS
20.0664 	EXP 	whitesquare: autoDraw = True
20.0664 	EXP 	whitesquare: autoDraw = False
20.0672 	DATA 	wsqS
20.0835 	EXP 	whitesquare: autoDraw = True
20.0835 	EXP 	whitesquare: autoDraw = False
20.0843 	DATA 	wsqS
20.1002 	EXP 	whitesquare: autoDraw = True
20.1002 	EXP 	whitesquare: autoDraw = False
20.1008 	DATA 	wsqS
20.1171 	EXP 	whitesquare: autoDraw = True
20.1171 	EXP 	whitesquare: autoDraw = False
20.1176 	DATA 	wsqS
20.1335 	EXP 	whitesquare: autoDraw = True
20.1335 	EXP 	whitesquare: autoDraw = False
20.1339 	DATA 	wsqS
20.1505 	EXP 	whitesquare: autoDraw = True
20.1505 	EXP 	whitesquare: autoDraw = False
20.1510 	DATA 	wsqS
20.1666 	EXP 	whitesquare: autoDraw = True
20.1666 	EXP 	whitesquare: autoDraw = False
20.1671 	DATA 	wsqS
20.1845 	EXP 	whitesquare: autoDraw = True
20.1845 	EXP 	whitesquare: autoDraw = False
20.1851 	DATA 	wsqS
20.1999 	EXP 	whitesquare: autoDraw = True
20.1999 	EXP 	whitesquare: autoDraw = False
20.2005 	DATA 	wsqS
20.2171 	EXP 	whitesquare: autoDraw = True
20.2171 	EXP 	whitesquare: autoDraw = False
20.2176 	DATA 	wsqS
20.2337 	EXP 	whitesquare: autoDraw = True
20.2337 	EXP 	whitesquare: autoDraw = False
20.2343 	DATA 	wsqS
20.2504 	EXP 	whitesquare: autoDraw = True
20.2504 	EXP 	whitesquare: autoDraw = False
20.2508 	DATA 	wsqS
20.2667 	EXP 	whitesquare: autoDraw = True
20.2667 	EXP 	whitesquare: autoDraw = False
20.2672 	DATA 	wsqS
20.2836 	EXP 	whitesquare: autoDraw = True
20.2836 	EXP 	whitesquare: autoDraw = False
20.2842 	DATA 	wsqS
20.3005 	EXP 	whitesquare: autoDraw = True
20.3005 	EXP 	whitesquare: autoDraw = False
20.3012 	DATA 	wsqS
20.3176 	EXP 	whitesquare: autoDraw = True
20.3176 	EXP 	whitesquare: autoDraw = False
20.3184 	DATA 	wsqS
20.3335 	EXP 	whitesquare: autoDraw = True
20.3335 	EXP 	whitesquare: autoDraw = False
20.3339 	DATA 	wsqS
20.3504 	EXP 	whitesquare: autoDraw = True
20.3504 	EXP 	whitesquare: autoDraw = False
20.3509 	DATA 	wsqS
20.3669 	EXP 	whitesquare: autoDraw = True
20.3669 	EXP 	whitesquare: autoDraw = False
20.3674 	DATA 	wsqS
20.3836 	EXP 	whitesquare: autoDraw = True
20.3836 	EXP 	whitesquare: autoDraw = False
20.3841 	DATA 	wsqS
20.4001 	EXP 	whitesquare: autoDraw = True
20.4001 	EXP 	whitesquare: autoDraw = False
20.4008 	DATA 	wsqS
20.4171 	EXP 	whitesquare: autoDraw = True
20.4171 	EXP 	whitesquare: autoDraw = False
20.4176 	DATA 	wsqS
20.4340 	EXP 	whitesquare: autoDraw = True
20.4340 	EXP 	whitesquare: autoDraw = False
20.4347 	DATA 	wsqS
20.4513 	EXP 	whitesquare: autoDraw = True
20.4513 	EXP 	whitesquare: autoDraw = False
20.4520 	DATA 	wsqS
20.4671 	EXP 	whitesquare: autoDraw = True
20.4671 	EXP 	whitesquare: autoDraw = False
20.4676 	DATA 	wsqS
20.4838 	EXP 	whitesquare: autoDraw = True
20.4838 	EXP 	whitesquare: autoDraw = False
20.4843 	DATA 	wsqS
20.5004 	EXP 	whitesquare: autoDraw = True
20.5004 	EXP 	whitesquare: autoDraw = False
20.5008 	DATA 	wsqS
20.5172 	EXP 	whitesquare: autoDraw = True
20.5172 	EXP 	whitesquare: autoDraw = False
20.5177 	DATA 	wsqS
20.5336 	EXP 	whitesquare: autoDraw = True
20.5336 	EXP 	whitesquare: autoDraw = False
20.5341 	DATA 	wsqS
20.5505 	EXP 	whitesquare: autoDraw = True
20.5505 	EXP 	whitesquare: autoDraw = False
20.5510 	DATA 	wsqS
20.5669 	EXP 	whitesquare: autoDraw = True
20.5669 	EXP 	whitesquare: autoDraw = False
20.5674 	DATA 	wsqS
20.5839 	EXP 	whitesquare: autoDraw = True
20.5839 	EXP 	whitesquare: autoDraw = False
20.5844 	DATA 	wsqS
20.6002 	EXP 	whitesquare: autoDraw = True
20.6002 	EXP 	whitesquare: autoDraw = False
20.6006 	DATA 	wsqS
20.6173 	EXP 	whitesquare: autoDraw = True
20.6173 	EXP 	whitesquare: autoDraw = False
20.6179 	DATA 	wsqS
20.6336 	EXP 	whitesquare: autoDraw = True
20.6336 	EXP 	whitesquare: autoDraw = False
20.6341 	DATA 	wsqS
20.6514 	EXP 	whitesquare: autoDraw = True
20.6514 	EXP 	whitesquare: autoDraw = False
20.6521 	DATA 	wsqS
20.6672 	EXP 	whitesquare: autoDraw = True
20.6672 	EXP 	whitesquare: autoDraw = False
20.6677 	DATA 	wsqS
20.6839 	EXP 	whitesquare: autoDraw = True
20.6839 	EXP 	whitesquare: autoDraw = False
20.6844 	DATA 	wsqS
20.7002 	EXP 	whitesquare: autoDraw = True
20.7002 	EXP 	whitesquare: autoDraw = False
20.7009 	DATA 	wsqS
20.7171 	EXP 	whitesquare: autoDraw = True
20.7171 	EXP 	whitesquare: autoDraw = False
20.7178 	DATA 	wsqS
20.7334 	EXP 	whitesquare: autoDraw = True
20.7334 	EXP 	whitesquare: autoDraw = False
20.7342 	DATA 	wsqS
20.7508 	EXP 	whitesquare: autoDraw = True
20.7508 	EXP 	whitesquare: autoDraw = False
20.7514 	DATA 	wsqS
20.7668 	EXP 	whitesquare: autoDraw = True
20.7668 	EXP 	whitesquare: autoDraw = False
20.7675 	DATA 	wsqS
20.7838 	EXP 	whitesquare: autoDraw = True
20.7838 	EXP 	whitesquare: autoDraw = False
20.7846 	DATA 	wsqS
20.8001 	EXP 	whitesquare: autoDraw = True
20.8001 	EXP 	whitesquare: autoDraw = False
20.8008 	DATA 	wsqS
20.8172 	EXP 	whitesquare: autoDraw = True
20.8172 	EXP 	whitesquare: autoDraw = False
20.8179 	DATA 	wsqS
20.8334 	EXP 	whitesquare: autoDraw = True
20.8334 	EXP 	whitesquare: autoDraw = False
20.8342 	DATA 	wsqS
20.8507 	EXP 	whitesquare: autoDraw = True
20.8507 	EXP 	whitesquare: autoDraw = False
20.8515 	DATA 	wsqS
20.8668 	EXP 	whitesquare: autoDraw = True
20.8668 	EXP 	whitesquare: autoDraw = False
20.8675 	DATA 	wsqS
20.8838 	EXP 	whitesquare: autoDraw = True
20.8838 	EXP 	whitesquare: autoDraw = False
20.8847 	DATA 	wsqS
20.9001 	EXP 	whitesquare: autoDraw = True
20.9001 	EXP 	whitesquare: autoDraw = False
20.9009 	DATA 	wsqS
20.9173 	EXP 	whitesquare: autoDraw = True
20.9173 	EXP 	whitesquare: autoDraw = False
20.9181 	DATA 	wsqS
20.9337 	EXP 	whitesquare: autoDraw = True
20.9337 	EXP 	whitesquare: autoDraw = False
20.9344 	DATA 	wsqS
20.9505 	EXP 	whitesquare: autoDraw = True
20.9505 	EXP 	whitesquare: autoDraw = False
20.9513 	DATA 	wsqS
20.9669 	EXP 	whitesquare: autoDraw = True
20.9669 	EXP 	whitesquare: autoDraw = False
20.9677 	DATA 	wsqS
20.9839 	EXP 	whitesquare: autoDraw = True
20.9839 	EXP 	whitesquare: autoDraw = False
20.9846 	DATA 	wsqS
21.0003 	EXP 	whitesquare: autoDraw = True
21.0003 	EXP 	whitesquare: autoDraw = False
21.0010 	DATA 	wsqS
21.0172 	EXP 	whitesquare: autoDraw = True
21.0172 	EXP 	whitesquare: autoDraw = False
21.0180 	DATA 	wsqS
21.0335 	EXP 	whitesquare: autoDraw = True
21.0335 	EXP 	whitesquare: autoDraw = False
21.0343 	DATA 	wsqS
21.0507 	EXP 	whitesquare: autoDraw = True
21.0507 	EXP 	whitesquare: autoDraw = False
21.0515 	DATA 	wsqS
21.0669 	EXP 	whitesquare: autoDraw = True
21.0669 	EXP 	whitesquare: autoDraw = False
21.0676 	DATA 	wsqS
21.0840 	EXP 	whitesquare: autoDraw = True
21.0840 	EXP 	whitesquare: autoDraw = False
21.0846 	DATA 	wsqS
21.1003 	EXP 	whitesquare: autoDraw = True
21.1003 	EXP 	whitesquare: autoDraw = False
21.1009 	DATA 	wsqS
21.1173 	EXP 	whitesquare: autoDraw = True
21.1173 	EXP 	whitesquare: autoDraw = False
21.1181 	DATA 	wsqS
21.1336 	EXP 	whitesquare: autoDraw = True
21.1336 	EXP 	whitesquare: autoDraw = False
21.1343 	DATA 	wsqS
21.1507 	EXP 	whitesquare: autoDraw = True
21.1507 	EXP 	whitesquare: autoDraw = False
21.1514 	DATA 	wsqS
21.1671 	EXP 	whitesquare: autoDraw = True
21.1671 	EXP 	whitesquare: autoDraw = False
21.1677 	DATA 	wsqS
21.1840 	EXP 	whitesquare: autoDraw = True
21.1840 	EXP 	whitesquare: autoDraw = False
21.1847 	DATA 	wsqS
21.2003 	EXP 	whitesquare: autoDraw = True
21.2003 	EXP 	whitesquare: autoDraw = False
21.2011 	DATA 	wsqS
21.2173 	EXP 	whitesquare: autoDraw = True
21.2173 	EXP 	whitesquare: autoDraw = False
21.2181 	DATA 	wsqS
21.2336 	EXP 	whitesquare: autoDraw = True
21.2336 	EXP 	whitesquare: autoDraw = False
21.2344 	DATA 	wsqS
21.2511 	EXP 	whitesquare: autoDraw = True
21.2511 	EXP 	whitesquare: autoDraw = False
21.2518 	DATA 	wsqS
21.2670 	EXP 	whitesquare: autoDraw = True
21.2670 	EXP 	whitesquare: autoDraw = False
21.2679 	DATA 	wsqS
21.2840 	EXP 	whitesquare: autoDraw = True
21.2840 	EXP 	whitesquare: autoDraw = False
21.2848 	DATA 	wsqS
21.3003 	EXP 	whitesquare: autoDraw = True
21.3003 	EXP 	whitesquare: autoDraw = False
21.3011 	DATA 	wsqS
21.3175 	EXP 	whitesquare: autoDraw = True
21.3175 	EXP 	whitesquare: autoDraw = False
21.3182 	DATA 	wsqS
21.3337 	EXP 	whitesquare: autoDraw = True
21.3337 	EXP 	whitesquare: autoDraw = False
21.3344 	DATA 	wsqS
21.3507 	EXP 	whitesquare: autoDraw = True
21.3507 	EXP 	whitesquare: autoDraw = False
21.3515 	DATA 	wsqS
21.3670 	EXP 	whitesquare: autoDraw = True
21.3670 	EXP 	whitesquare: autoDraw = False
21.3678 	DATA 	wsqS
21.3842 	EXP 	whitesquare: autoDraw = True
21.3842 	EXP 	whitesquare: autoDraw = False
21.3850 	DATA 	wsqS
21.4007 	EXP 	whitesquare: autoDraw = True
21.4007 	EXP 	whitesquare: autoDraw = False
21.4013 	DATA 	wsqS
21.4174 	EXP 	whitesquare: autoDraw = True
21.4174 	EXP 	whitesquare: autoDraw = False
21.4182 	DATA 	wsqS
21.4337 	EXP 	whitesquare: autoDraw = True
21.4337 	EXP 	whitesquare: autoDraw = False
21.4345 	DATA 	wsqS
21.4512 	EXP 	whitesquare: autoDraw = True
21.4512 	EXP 	whitesquare: autoDraw = False
21.4519 	DATA 	wsqS
21.4671 	EXP 	whitesquare: autoDraw = True
21.4671 	EXP 	whitesquare: autoDraw = False
21.4679 	DATA 	wsqS
21.4842 	EXP 	whitesquare: autoDraw = True
21.4842 	EXP 	whitesquare: autoDraw = False
21.4848 	DATA 	wsqS
21.5005 	EXP 	whitesquare: autoDraw = True
21.5005 	EXP 	whitesquare: autoDraw = False
21.5012 	DATA 	wsqS
21.5175 	EXP 	whitesquare: autoDraw = True
21.5175 	EXP 	whitesquare: autoDraw = False
21.5181 	DATA 	wsqS
21.5338 	EXP 	whitesquare: autoDraw = True
21.5338 	EXP 	whitesquare: autoDraw = False
21.5346 	DATA 	wsqS
21.5508 	EXP 	whitesquare: autoDraw = True
21.5508 	EXP 	whitesquare: autoDraw = False
21.5516 	DATA 	wsqS
21.5524 	EXP 	Set  sound=./sound/open_speak.wav
21.5671 	EXP 	whitesquare: autoDraw = True
21.5671 	EXP 	whitesquare: autoDraw = False
24.0535 	DATA 	wsqS
24.0683 	EXP 	whitesquare: autoDraw = True
24.0691 	DATA 	wsqS
24.0854 	EXP 	whitesquare: autoDraw = True
24.0854 	EXP 	whitesquare: autoDraw = False
24.0862 	DATA 	wsqS
24.1017 	EXP 	whitesquare: autoDraw = True
24.1017 	EXP 	whitesquare: autoDraw = False
24.1025 	DATA 	wsqS
24.1187 	EXP 	whitesquare: autoDraw = True
24.1187 	EXP 	whitesquare: autoDraw = False
24.1195 	DATA 	wsqS
24.1350 	EXP 	whitesquare: autoDraw = True
24.1350 	EXP 	whitesquare: autoDraw = False
24.1357 	DATA 	wsqS
24.1521 	EXP 	whitesquare: autoDraw = True
24.1521 	EXP 	whitesquare: autoDraw = False
24.1529 	DATA 	wsqS
24.1683 	EXP 	whitesquare: autoDraw = True
24.1683 	EXP 	whitesquare: autoDraw = False
24.1691 	DATA 	wsqS
24.1854 	EXP 	whitesquare: autoDraw = True
24.1854 	EXP 	whitesquare: autoDraw = False
24.1859 	DATA 	wsqS
24.2016 	EXP 	whitesquare: autoDraw = True
24.2016 	EXP 	whitesquare: autoDraw = False
24.2021 	DATA 	wsqS
24.2196 	EXP 	whitesquare: autoDraw = True
24.2196 	EXP 	whitesquare: autoDraw = False
24.2201 	DATA 	wsqS
24.2350 	EXP 	whitesquare: autoDraw = True
24.2350 	EXP 	whitesquare: autoDraw = False
24.2358 	DATA 	wsqS
24.2521 	EXP 	whitesquare: autoDraw = True
24.2521 	EXP 	whitesquare: autoDraw = False
24.2529 	DATA 	wsqS
24.2684 	EXP 	whitesquare: autoDraw = True
24.2684 	EXP 	whitesquare: autoDraw = False
24.2691 	DATA 	wsqS
24.2854 	EXP 	whitesquare: autoDraw = True
24.2854 	EXP 	whitesquare: autoDraw = False
24.2862 	DATA 	wsqS
24.3018 	EXP 	whitesquare: autoDraw = True
24.3018 	EXP 	whitesquare: autoDraw = False
24.3025 	DATA 	wsqS
24.3188 	EXP 	whitesquare: autoDraw = True
24.3188 	EXP 	whitesquare: autoDraw = False
24.3196 	DATA 	wsqS
24.3351 	EXP 	whitesquare: autoDraw = True
24.3351 	EXP 	whitesquare: autoDraw = False
24.3359 	DATA 	wsqS
24.3521 	EXP 	whitesquare: autoDraw = True
24.3521 	EXP 	whitesquare: autoDraw = False
24.3529 	DATA 	wsqS
24.3685 	EXP 	whitesquare: autoDraw = True
24.3685 	EXP 	whitesquare: autoDraw = False
24.3692 	DATA 	wsqS
24.3855 	EXP 	whitesquare: autoDraw = True
24.3855 	EXP 	whitesquare: autoDraw = False
24.3863 	DATA 	wsqS
24.4022 	EXP 	whitesquare: autoDraw = True
24.4022 	EXP 	whitesquare: autoDraw = False
24.4030 	DATA 	wsqS
24.4189 	EXP 	whitesquare: autoDraw = True
24.4189 	EXP 	whitesquare: autoDraw = False
24.4196 	DATA 	wsqS
24.4352 	EXP 	whitesquare: autoDraw = True
24.4352 	EXP 	whitesquare: autoDraw = False
