next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.5369685379555449,,001,2018_Oct_17_1736,pyns_exp2,59.999644916743385,
space,0.6204534929711372,,001,2018_Oct_17_1736,pyns_exp2,59.999644916743385,
