next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.548413350014016,,001,2018_Oct_17_1731,pyns_exp2,60.04979208684728,
space,0.4201616229256615,,001,2018_Oct_17_1731,pyns_exp2,60.04979208684728,
