next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.6661610529990867,,001,2018_Oct_17_2155,pyns_exp2,60.04605076444748,
space,0.4368791349697858,,001,2018_Oct_17_2155,pyns_exp2,60.04605076444748,
