next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.5700066540157422,,001,2018_Oct_17_1822,pyns_exp2,59.98961638178637,
space,0.4034158169524744,,001,2018_Oct_17_1822,pyns_exp2,59.98961638178637,
