5.7517 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
8.4102 	EXP 	open_text: autoDraw = True
12.3963 	DATA 	wsqS
12.4121 	EXP 	open_text: autoDraw = False
12.4121 	EXP 	fixation: autoDraw = True
12.4121 	EXP 	whitesquare: autoDraw = True
12.4291 	EXP 	whitesquare: autoDraw = False
12.4454 	EXP 	whitesquare: autoDraw = False
12.4625 	EXP 	whitesquare: autoDraw = False
12.4788 	EXP 	whitesquare: autoDraw = False
12.4958 	EXP 	whitesquare: autoDraw = False
12.5121 	EXP 	whitesquare: autoDraw = False
12.5292 	EXP 	whitesquare: autoDraw = False
12.5456 	EXP 	whitesquare: autoDraw = False
12.5625 	EXP 	whitesquare: autoDraw = False
12.5788 	EXP 	whitesquare: autoDraw = False
12.5959 	EXP 	whitesquare: autoDraw = False
12.6122 	EXP 	whitesquare: autoDraw = False
12.6293 	EXP 	whitesquare: autoDraw = False
12.6455 	EXP 	whitesquare: autoDraw = False
12.6629 	EXP 	whitesquare: autoDraw = False
12.6791 	EXP 	whitesquare: autoDraw = False
12.6963 	EXP 	whitesquare: autoDraw = False
12.7124 	EXP 	whitesquare: autoDraw = False
12.7296 	EXP 	whitesquare: autoDraw = False
12.7458 	EXP 	whitesquare: autoDraw = False
12.7627 	EXP 	whitesquare: autoDraw = False
12.7793 	EXP 	whitesquare: autoDraw = False
12.7963 	EXP 	whitesquare: autoDraw = False
12.8124 	EXP 	whitesquare: autoDraw = False
12.8296 	EXP 	whitesquare: autoDraw = False
12.8459 	EXP 	whitesquare: autoDraw = False
12.8631 	EXP 	whitesquare: autoDraw = False
12.8795 	EXP 	whitesquare: autoDraw = False
12.8969 	EXP 	whitesquare: autoDraw = False
12.9130 	EXP 	whitesquare: autoDraw = False
12.9297 	EXP 	whitesquare: autoDraw = False
12.9459 	EXP 	whitesquare: autoDraw = False
12.9629 	EXP 	whitesquare: autoDraw = False
12.9793 	EXP 	whitesquare: autoDraw = False
12.9963 	EXP 	whitesquare: autoDraw = False
13.0129 	EXP 	whitesquare: autoDraw = False
13.0301 	EXP 	whitesquare: autoDraw = False
13.0463 	EXP 	whitesquare: autoDraw = False
13.0634 	EXP 	whitesquare: autoDraw = False
13.0794 	EXP 	whitesquare: autoDraw = False
13.0962 	EXP 	whitesquare: autoDraw = False
13.1128 	EXP 	whitesquare: autoDraw = False
13.1298 	EXP 	whitesquare: autoDraw = False
13.1463 	EXP 	whitesquare: autoDraw = False
13.1634 	EXP 	whitesquare: autoDraw = False
13.1793 	EXP 	whitesquare: autoDraw = False
13.1964 	EXP 	whitesquare: autoDraw = False
13.2126 	EXP 	whitesquare: autoDraw = False
13.2296 	EXP 	whitesquare: autoDraw = False
13.2459 	EXP 	whitesquare: autoDraw = False
13.2631 	EXP 	whitesquare: autoDraw = False
13.2799 	EXP 	whitesquare: autoDraw = False
13.2969 	EXP 	whitesquare: autoDraw = False
13.3130 	EXP 	whitesquare: autoDraw = False
13.3296 	EXP 	whitesquare: autoDraw = False
13.3459 	EXP 	whitesquare: autoDraw = False
13.3629 	EXP 	whitesquare: autoDraw = False
13.3792 	EXP 	whitesquare: autoDraw = False
13.3963 	EXP 	whitesquare: autoDraw = False
13.4126 	EXP 	whitesquare: autoDraw = False
13.4300 	EXP 	whitesquare: autoDraw = False
13.4459 	EXP 	whitesquare: autoDraw = False
13.4631 	EXP 	whitesquare: autoDraw = False
13.4793 	EXP 	whitesquare: autoDraw = False
13.4963 	EXP 	whitesquare: autoDraw = False
13.5127 	EXP 	whitesquare: autoDraw = False
13.5296 	EXP 	whitesquare: autoDraw = False
13.5460 	EXP 	whitesquare: autoDraw = False
13.5630 	EXP 	whitesquare: autoDraw = False
13.5794 	EXP 	whitesquare: autoDraw = False
13.5964 	EXP 	whitesquare: autoDraw = False
13.6126 	EXP 	whitesquare: autoDraw = False
13.6297 	EXP 	whitesquare: autoDraw = False
13.6462 	EXP 	whitesquare: autoDraw = False
13.6631 	EXP 	whitesquare: autoDraw = False
13.6794 	EXP 	whitesquare: autoDraw = False
13.6965 	EXP 	whitesquare: autoDraw = False
13.7127 	EXP 	whitesquare: autoDraw = False
13.7297 	EXP 	whitesquare: autoDraw = False
13.7461 	EXP 	whitesquare: autoDraw = False
13.7631 	EXP 	whitesquare: autoDraw = False
13.7795 	EXP 	whitesquare: autoDraw = False
13.7964 	EXP 	whitesquare: autoDraw = False
13.8128 	EXP 	whitesquare: autoDraw = False
13.8298 	EXP 	whitesquare: autoDraw = False
13.8464 	EXP 	whitesquare: autoDraw = False
13.8632 	EXP 	whitesquare: autoDraw = False
13.8795 	EXP 	whitesquare: autoDraw = False
13.8965 	EXP 	whitesquare: autoDraw = False
13.9128 	EXP 	whitesquare: autoDraw = False
13.9300 	EXP 	whitesquare: autoDraw = False
13.9462 	EXP 	whitesquare: autoDraw = False
13.9633 	EXP 	whitesquare: autoDraw = False
13.9795 	EXP 	whitesquare: autoDraw = False
13.9965 	EXP 	whitesquare: autoDraw = False
14.0128 	EXP 	whitesquare: autoDraw = False
14.0299 	EXP 	whitesquare: autoDraw = False
14.0466 	EXP 	whitesquare: autoDraw = False
14.0633 	EXP 	whitesquare: autoDraw = False
14.0796 	EXP 	whitesquare: autoDraw = False
14.0968 	EXP 	whitesquare: autoDraw = False
14.1129 	EXP 	whitesquare: autoDraw = False
14.1300 	EXP 	whitesquare: autoDraw = False
14.1463 	EXP 	whitesquare: autoDraw = False
14.1633 	EXP 	whitesquare: autoDraw = False
14.1796 	EXP 	whitesquare: autoDraw = False
14.1967 	EXP 	whitesquare: autoDraw = False
14.2129 	EXP 	whitesquare: autoDraw = False
14.2300 	EXP 	whitesquare: autoDraw = False
14.2463 	EXP 	whitesquare: autoDraw = False
14.2633 	EXP 	whitesquare: autoDraw = False
14.2796 	EXP 	whitesquare: autoDraw = False
14.2967 	EXP 	whitesquare: autoDraw = False
14.3130 	EXP 	whitesquare: autoDraw = False
14.3300 	EXP 	whitesquare: autoDraw = False
14.3464 	EXP 	whitesquare: autoDraw = False
14.3634 	EXP 	whitesquare: autoDraw = False
14.3797 	EXP 	whitesquare: autoDraw = False
14.3967 	EXP 	whitesquare: autoDraw = False
14.4130 	EXP 	whitesquare: autoDraw = False
14.4301 	EXP 	whitesquare: autoDraw = False
14.4464 	EXP 	whitesquare: autoDraw = False
14.4639 	EXP 	whitesquare: autoDraw = False
14.4798 	EXP 	whitesquare: autoDraw = False
14.4968 	EXP 	whitesquare: autoDraw = False
14.5131 	EXP 	whitesquare: autoDraw = False
14.5301 	EXP 	whitesquare: autoDraw = False
14.5464 	EXP 	whitesquare: autoDraw = False
14.5634 	EXP 	whitesquare: autoDraw = False
14.5799 	EXP 	whitesquare: autoDraw = False
14.5968 	EXP 	whitesquare: autoDraw = False
14.6132 	EXP 	whitesquare: autoDraw = False
14.6302 	EXP 	whitesquare: autoDraw = False
14.6465 	EXP 	whitesquare: autoDraw = False
14.6635 	EXP 	whitesquare: autoDraw = False
14.6806 	EXP 	whitesquare: autoDraw = False
14.6969 	EXP 	whitesquare: autoDraw = False
14.7132 	EXP 	whitesquare: autoDraw = False
14.7303 	EXP 	whitesquare: autoDraw = False
14.7466 	EXP 	whitesquare: autoDraw = False
14.7637 	EXP 	whitesquare: autoDraw = False
14.7799 	EXP 	whitesquare: autoDraw = False
14.7969 	EXP 	whitesquare: autoDraw = False
14.8132 	EXP 	whitesquare: autoDraw = False
14.8306 	EXP 	whitesquare: autoDraw = False
14.8466 	EXP 	whitesquare: autoDraw = False
14.8636 	EXP 	whitesquare: autoDraw = False
14.8801 	EXP 	whitesquare: autoDraw = False
14.8969 	EXP 	whitesquare: autoDraw = False
14.9133 	EXP 	whitesquare: autoDraw = False
14.9305 	EXP 	whitesquare: autoDraw = False
14.9466 	EXP 	whitesquare: autoDraw = False
14.9637 	EXP 	whitesquare: autoDraw = False
14.9800 	EXP 	whitesquare: autoDraw = False
14.9971 	EXP 	whitesquare: autoDraw = False
15.0133 	EXP 	whitesquare: autoDraw = False
15.0304 	EXP 	whitesquare: autoDraw = False
15.0467 	EXP 	whitesquare: autoDraw = False
15.0637 	EXP 	whitesquare: autoDraw = False
15.0801 	EXP 	whitesquare: autoDraw = False
15.0971 	EXP 	whitesquare: autoDraw = False
15.1135 	EXP 	whitesquare: autoDraw = False
15.1304 	EXP 	whitesquare: autoDraw = False
15.1468 	EXP 	whitesquare: autoDraw = False
15.1638 	EXP 	whitesquare: autoDraw = False
15.1801 	EXP 	whitesquare: autoDraw = False
15.1972 	EXP 	whitesquare: autoDraw = False
15.2134 	EXP 	whitesquare: autoDraw = False
15.2308 	EXP 	whitesquare: autoDraw = False
15.2468 	EXP 	whitesquare: autoDraw = False
15.2639 	EXP 	whitesquare: autoDraw = False
15.2802 	EXP 	whitesquare: autoDraw = False
15.2972 	EXP 	whitesquare: autoDraw = False
15.3136 	EXP 	whitesquare: autoDraw = False
15.3305 	EXP 	whitesquare: autoDraw = False
15.3469 	EXP 	whitesquare: autoDraw = False
15.3639 	EXP 	whitesquare: autoDraw = False
15.3803 	EXP 	whitesquare: autoDraw = False
15.3972 	EXP 	whitesquare: autoDraw = False
15.4136 	EXP 	whitesquare: autoDraw = False
15.4307 	EXP 	whitesquare: autoDraw = False
15.4472 	EXP 	whitesquare: autoDraw = False
15.4639 	EXP 	whitesquare: autoDraw = False
15.4803 	EXP 	whitesquare: autoDraw = False
15.4973 	EXP 	whitesquare: autoDraw = False
15.5136 	EXP 	whitesquare: autoDraw = False
15.5307 	EXP 	whitesquare: autoDraw = False
15.5469 	EXP 	whitesquare: autoDraw = False
15.5639 	EXP 	whitesquare: autoDraw = False
15.5804 	EXP 	whitesquare: autoDraw = False
15.5973 	EXP 	whitesquare: autoDraw = False
15.6139 	EXP 	whitesquare: autoDraw = False
15.6307 	EXP 	whitesquare: autoDraw = False
15.6471 	EXP 	whitesquare: autoDraw = False
15.6640 	EXP 	whitesquare: autoDraw = False
15.6807 	EXP 	whitesquare: autoDraw = False
15.6974 	EXP 	whitesquare: autoDraw = False
15.7137 	EXP 	whitesquare: autoDraw = False
15.7307 	EXP 	whitesquare: autoDraw = False
15.7471 	EXP 	whitesquare: autoDraw = False
15.7641 	EXP 	whitesquare: autoDraw = False
15.7804 	EXP 	whitesquare: autoDraw = False
15.7975 	EXP 	whitesquare: autoDraw = False
15.8137 	EXP 	whitesquare: autoDraw = False
15.8308 	EXP 	whitesquare: autoDraw = False
15.8471 	EXP 	whitesquare: autoDraw = False
15.8643 	EXP 	whitesquare: autoDraw = False
15.8805 	EXP 	whitesquare: autoDraw = False
15.8974 	EXP 	whitesquare: autoDraw = False
15.9138 	EXP 	whitesquare: autoDraw = False
15.9309 	EXP 	whitesquare: autoDraw = False
15.9472 	EXP 	whitesquare: autoDraw = False
15.9642 	EXP 	whitesquare: autoDraw = False
15.9805 	EXP 	whitesquare: autoDraw = False
15.9976 	EXP 	whitesquare: autoDraw = False
16.0138 	EXP 	whitesquare: autoDraw = False
16.0312 	EXP 	whitesquare: autoDraw = False
16.0472 	EXP 	whitesquare: autoDraw = False
16.0642 	EXP 	whitesquare: autoDraw = False
16.0805 	EXP 	whitesquare: autoDraw = False
16.0975 	EXP 	whitesquare: autoDraw = False
16.1138 	EXP 	whitesquare: autoDraw = False
16.1310 	EXP 	whitesquare: autoDraw = False
16.1473 	EXP 	whitesquare: autoDraw = False
16.1642 	EXP 	whitesquare: autoDraw = False
16.1806 	EXP 	whitesquare: autoDraw = False
16.1976 	EXP 	whitesquare: autoDraw = False
16.2140 	EXP 	whitesquare: autoDraw = False
16.2310 	EXP 	whitesquare: autoDraw = False
16.2473 	EXP 	whitesquare: autoDraw = False
16.2643 	EXP 	whitesquare: autoDraw = False
16.2806 	EXP 	whitesquare: autoDraw = False
16.2977 	EXP 	whitesquare: autoDraw = False
16.3142 	EXP 	whitesquare: autoDraw = False
16.3310 	EXP 	whitesquare: autoDraw = False
16.3473 	EXP 	whitesquare: autoDraw = False
16.3643 	EXP 	whitesquare: autoDraw = False
16.3806 	EXP 	whitesquare: autoDraw = False
16.3977 	EXP 	whitesquare: autoDraw = False
16.4140 	EXP 	whitesquare: autoDraw = False
16.4310 	EXP 	whitesquare: autoDraw = False
16.4474 	EXP 	whitesquare: autoDraw = False
16.4644 	EXP 	whitesquare: autoDraw = False
16.4807 	EXP 	whitesquare: autoDraw = False
16.4977 	EXP 	whitesquare: autoDraw = False
16.5140 	EXP 	whitesquare: autoDraw = False
16.5311 	EXP 	whitesquare: autoDraw = False
16.5474 	EXP 	whitesquare: autoDraw = False
16.5645 	EXP 	whitesquare: autoDraw = False
16.5807 	EXP 	whitesquare: autoDraw = False
16.5978 	EXP 	whitesquare: autoDraw = False
16.6141 	EXP 	whitesquare: autoDraw = False
16.6311 	EXP 	whitesquare: autoDraw = False
16.6478 	EXP 	whitesquare: autoDraw = False
16.6645 	EXP 	whitesquare: autoDraw = False
16.6808 	EXP 	whitesquare: autoDraw = False
16.6978 	EXP 	whitesquare: autoDraw = False
16.7142 	EXP 	whitesquare: autoDraw = False
16.7312 	EXP 	whitesquare: autoDraw = False
16.7475 	EXP 	whitesquare: autoDraw = False
16.7645 	EXP 	whitesquare: autoDraw = False
16.7809 	EXP 	whitesquare: autoDraw = False
16.7979 	EXP 	whitesquare: autoDraw = False
16.8142 	EXP 	whitesquare: autoDraw = False
16.8312 	EXP 	whitesquare: autoDraw = False
16.8476 	EXP 	whitesquare: autoDraw = False
16.8646 	EXP 	whitesquare: autoDraw = False
16.8809 	EXP 	whitesquare: autoDraw = False
16.8979 	EXP 	whitesquare: autoDraw = False
16.9143 	EXP 	whitesquare: autoDraw = False
16.9313 	EXP 	whitesquare: autoDraw = False
16.9479 	EXP 	whitesquare: autoDraw = False
16.9646 	EXP 	whitesquare: autoDraw = False
16.9810 	EXP 	whitesquare: autoDraw = False
16.9980 	EXP 	whitesquare: autoDraw = False
17.0144 	EXP 	whitesquare: autoDraw = False
17.0313 	EXP 	whitesquare: autoDraw = False
17.0477 	EXP 	whitesquare: autoDraw = False
17.0651 	EXP 	whitesquare: autoDraw = False
17.0810 	EXP 	whitesquare: autoDraw = False
17.0981 	EXP 	whitesquare: autoDraw = False
17.1143 	EXP 	whitesquare: autoDraw = False
17.1314 	EXP 	whitesquare: autoDraw = False
17.1477 	EXP 	whitesquare: autoDraw = False
17.1647 	EXP 	whitesquare: autoDraw = False
17.1811 	EXP 	whitesquare: autoDraw = False
17.1982 	EXP 	whitesquare: autoDraw = False
17.2145 	EXP 	whitesquare: autoDraw = False
17.2314 	EXP 	whitesquare: autoDraw = False
17.2478 	EXP 	whitesquare: autoDraw = False
17.2648 	EXP 	whitesquare: autoDraw = False
17.2811 	EXP 	whitesquare: autoDraw = False
17.2983 	EXP 	whitesquare: autoDraw = False
17.3144 	EXP 	whitesquare: autoDraw = False
17.3316 	EXP 	whitesquare: autoDraw = False
17.3478 	EXP 	whitesquare: autoDraw = False
17.3649 	EXP 	whitesquare: autoDraw = False
17.3813 	EXP 	whitesquare: autoDraw = False
17.3983 	EXP 	whitesquare: autoDraw = False
17.3994 	EXP 	Set  sound=./sound/open_speak.wav
17.4145 	EXP 	whitesquare: autoDraw = False
17.4145 	EXP 	fixation: autoDraw = False
17.4145 	EXP 	open_text: autoDraw = False
17.4145 	EXP 	fixation: autoDraw = False
17.4145 	EXP 	close_text: autoDraw = True
21.4003 	DATA 	wsqS
21.4167 	EXP 	close_text: autoDraw = False
21.4167 	EXP 	blank: autoDraw = True
21.4167 	EXP 	whitesquare: autoDraw = True
21.4334 	EXP 	whitesquare: autoDraw = False
21.4498 	EXP 	whitesquare: autoDraw = False
21.4668 	EXP 	whitesquare: autoDraw = False
21.4831 	EXP 	whitesquare: autoDraw = False
21.5001 	EXP 	whitesquare: autoDraw = False
21.5164 	EXP 	whitesquare: autoDraw = False
21.5335 	EXP 	whitesquare: autoDraw = False
21.5498 	EXP 	whitesquare: autoDraw = False
21.5669 	EXP 	whitesquare: autoDraw = False
21.5831 	EXP 	whitesquare: autoDraw = False
21.6002 	EXP 	whitesquare: autoDraw = False
21.6165 	EXP 	whitesquare: autoDraw = False
21.6335 	EXP 	whitesquare: autoDraw = False
21.6501 	EXP 	whitesquare: autoDraw = False
21.6669 	EXP 	whitesquare: autoDraw = False
21.6832 	EXP 	whitesquare: autoDraw = False
21.7002 	EXP 	whitesquare: autoDraw = False
21.7165 	EXP 	whitesquare: autoDraw = False
21.7336 	EXP 	whitesquare: autoDraw = False
21.7499 	EXP 	whitesquare: autoDraw = False
21.7670 	EXP 	whitesquare: autoDraw = False
21.7832 	EXP 	whitesquare: autoDraw = False
21.8003 	EXP 	whitesquare: autoDraw = False
21.8165 	EXP 	whitesquare: autoDraw = False
21.8336 	EXP 	whitesquare: autoDraw = False
21.8501 	EXP 	whitesquare: autoDraw = False
21.8670 	EXP 	whitesquare: autoDraw = False
21.8834 	EXP 	whitesquare: autoDraw = False
21.9003 	EXP 	whitesquare: autoDraw = False
21.9167 	EXP 	whitesquare: autoDraw = False
21.9336 	EXP 	whitesquare: autoDraw = False
21.9502 	EXP 	whitesquare: autoDraw = False
21.9670 	EXP 	whitesquare: autoDraw = False
21.9834 	EXP 	whitesquare: autoDraw = False
22.0003 	EXP 	whitesquare: autoDraw = False
22.0167 	EXP 	whitesquare: autoDraw = False
22.0337 	EXP 	whitesquare: autoDraw = False
22.0501 	EXP 	whitesquare: autoDraw = False
22.0674 	EXP 	whitesquare: autoDraw = False
22.0834 	EXP 	whitesquare: autoDraw = False
22.1004 	EXP 	whitesquare: autoDraw = False
22.1167 	EXP 	whitesquare: autoDraw = False
22.1337 	EXP 	whitesquare: autoDraw = False
22.1501 	EXP 	whitesquare: autoDraw = False
22.1671 	EXP 	whitesquare: autoDraw = False
22.1835 	EXP 	whitesquare: autoDraw = False
22.2004 	EXP 	whitesquare: autoDraw = False
22.2168 	EXP 	whitesquare: autoDraw = False
22.2338 	EXP 	whitesquare: autoDraw = False
22.2501 	EXP 	whitesquare: autoDraw = False
22.2671 	EXP 	whitesquare: autoDraw = False
22.2835 	EXP 	whitesquare: autoDraw = False
22.3005 	EXP 	whitesquare: autoDraw = False
22.3168 	EXP 	whitesquare: autoDraw = False
22.3339 	EXP 	whitesquare: autoDraw = False
22.3504 	EXP 	whitesquare: autoDraw = False
22.3672 	EXP 	whitesquare: autoDraw = False
22.3835 	EXP 	whitesquare: autoDraw = False
22.4005 	EXP 	whitesquare: autoDraw = False
22.4171 	EXP 	whitesquare: autoDraw = False
22.4339 	EXP 	whitesquare: autoDraw = False
22.4503 	EXP 	whitesquare: autoDraw = False
22.4673 	EXP 	whitesquare: autoDraw = False
22.4836 	EXP 	whitesquare: autoDraw = False
22.5006 	EXP 	whitesquare: autoDraw = False
22.5169 	EXP 	whitesquare: autoDraw = False
22.5340 	EXP 	whitesquare: autoDraw = False
22.5504 	EXP 	whitesquare: autoDraw = False
22.5674 	EXP 	whitesquare: autoDraw = False
22.5836 	EXP 	whitesquare: autoDraw = False
22.6007 	EXP 	whitesquare: autoDraw = False
22.6169 	EXP 	whitesquare: autoDraw = False
22.6340 	EXP 	whitesquare: autoDraw = False
22.6503 	EXP 	whitesquare: autoDraw = False
22.6675 	EXP 	whitesquare: autoDraw = False
22.6839 	EXP 	whitesquare: autoDraw = False
22.7010 	EXP 	whitesquare: autoDraw = False
22.7173 	EXP 	whitesquare: autoDraw = False
22.7343 	EXP 	whitesquare: autoDraw = False
22.7506 	EXP 	whitesquare: autoDraw = False
22.7677 	EXP 	whitesquare: autoDraw = False
22.7839 	EXP 	whitesquare: autoDraw = False
22.8013 	EXP 	whitesquare: autoDraw = False
22.8171 	EXP 	whitesquare: autoDraw = False
22.8344 	EXP 	whitesquare: autoDraw = False
22.8505 	EXP 	whitesquare: autoDraw = False
22.8678 	EXP 	whitesquare: autoDraw = False
22.8844 	EXP 	whitesquare: autoDraw = False
22.9022 	EXP 	whitesquare: autoDraw = False
22.9178 	EXP 	whitesquare: autoDraw = False
22.9346 	EXP 	whitesquare: autoDraw = False
22.9509 	EXP 	whitesquare: autoDraw = False
22.9678 	EXP 	whitesquare: autoDraw = False
22.9844 	EXP 	whitesquare: autoDraw = False
23.0012 	EXP 	whitesquare: autoDraw = False
23.0174 	EXP 	whitesquare: autoDraw = False
