next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.4696830479661003,,001,2018_Oct_17_2157,pyns_exp2,59.89414249568428,
space,0.3179366469848901,,001,2018_Oct_17_2157,pyns_exp2,59.89414249568428,
