next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.5705133859300986,,001,2018_Oct_17_1343,pyns_exp2,59.965388607696546,
space,0.4706070759566501,,001,2018_Oct_17_1343,pyns_exp2,59.965388607696546,
