next.keys,next.rt,participant,session,date,expName,frameRate,
space,5.2719287250656635,,001,2018_Oct_17_2225,pyns_exp2,59.999524302826835,
space,0.2540380930295214,,001,2018_Oct_17_2225,pyns_exp2,59.999524302826835,
