next.keys,next.rt,participant,session,date,expName,frameRate,
space,2.1269089309498668,,001,2018_Oct_17_1645,pyns_exp2,59.94965402281754,
space,1.3869557050056756,,001,2018_Oct_17_1645,pyns_exp2,59.94965402281754,
