next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.8919740720884874,,001,2018_Oct_17_1502,pyns_exp2,59.76824028055896,
space,0.5737235239939764,,001,2018_Oct_17_1502,pyns_exp2,59.76824028055896,
