next.keys,next.rt,participant,session,date,expName,frameRate,
space,1.5539263520622626,,001,2018_Oct_17_2223,pyns_exp2,59.93711843663112,
space,0.36995699000544846,,001,2018_Oct_17_2223,pyns_exp2,59.93711843663112,
