next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.7195943619590253,,001,2018_Oct_17_1749,pyns_exp2,60.197571208531265,
space,0.48667436896357685,,001,2018_Oct_17_1749,pyns_exp2,60.197571208531265,
