next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.3866296169580892,,001,2018_Oct_17_2153,pyns_exp2,59.85851806803928,
space,0.43400018103420734,,001,2018_Oct_17_2153,pyns_exp2,59.85851806803928,
