next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.45351950207259506,,001,2018_Oct_17_1742,pyns_exp2,59.995149253974745,
space,0.2845584759488702,,001,2018_Oct_17_1742,pyns_exp2,59.995149253974745,
