next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.4373355869902298,,001,2018_Oct_17_2242,pyns_exp2,60.08269699898576,
space,0.43608768901322037,,001,2018_Oct_17_2242,pyns_exp2,60.08269699898576,
