next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.43711741094011813,,001,2018_Oct_17_2201,pyns_exp2,59.947406086205426,
space,0.28764682298060507,,001,2018_Oct_17_2201,pyns_exp2,59.947406086205426,
