next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.5335278529673815,,001,2018_Oct_17_1631,pyns_exp2,59.93081284513186,
space,0.6034879080252722,,001,2018_Oct_17_1631,pyns_exp2,59.93081284513186,
