next.keys,next.rt,participant,session,date,expName,frameRate,
space,0.8499304460128769,,001,2018_Oct_17_1709,pyns_exp2,60.04222517364432,
space,2.037793251918629,,001,2018_Oct_17_1709,pyns_exp2,60.04222517364432,
